subscription_id,user_id,plan_id,start_date,end_date,status,mrr,cancellation_reason
3121,1900,3,2025-10-21,,active,12.5,
3122,1901,1,2025-08-03,,active,0,
3123,1902,4,2025-05-22,2025-08-02,upgraded,49,
3124,1902,3,2025-08-02,2025-11-16,upgraded,12.5,
3125,1902,6,2025-11-16,2026-02-28,canceled,199,Missing features
3126,1903,1,2024-10-14,,active,0,
3127,1904,1,2024-09-22,2025-01-14,upgraded,0,
3128,1904,4,2025-01-14,2025-05-04,upgraded,49,
3129,1904,5,2025-05-04,2025-09-01,upgraded,40.83,
3130,1904,1,2025-09-01,,active,0,
3131,1905,3,2025-02-24,2025-03-13,upgraded,12.5,
3132,1905,2,2025-03-13,2025-04-17,upgraded,15,
3133,1905,6,2025-04-17,2026-05-14,canceled,199,Missing features
3134,1906,1,2025-02-20,,active,0,
3135,1907,1,2025-07-03,2025-10-15,upgraded,0,
3136,1907,6,2025-10-15,,active,199,
3137,1908,3,2024-03-08,2024-05-20,upgraded,12.5,
3138,1908,5,2024-05-20,2024-07-11,upgraded,40.83,
3139,1908,1,2024-07-11,,active,0,
3140,1909,4,2025-12-09,,active,49,
3141,1910,1,2024-05-04,2024-08-08,upgraded,0,
3142,1910,6,2024-08-08,2026-06-19,canceled,199,No longer needed
3143,1911,1,2026-01-13,,active,0,
3144,1912,4,2024-05-31,2025-04-01,canceled,49,Poor support experience
3145,1913,2,2024-01-02,2024-04-21,upgraded,15,
3146,1913,6,2024-04-21,2024-07-08,downgraded,199,
3147,1913,5,2024-07-08,2025-01-26,canceled,40.83,Poor support experience
3148,1914,3,2025-03-09,2025-04-13,upgraded,12.5,
3149,1914,2,2025-04-13,2025-07-14,upgraded,15,
3150,1914,3,2025-07-14,2025-10-05,upgraded,12.5,
3151,1914,4,2025-10-05,,active,49,
3152,1915,1,2024-07-10,2024-09-17,upgraded,0,
3153,1915,7,2024-09-17,2026-06-28,canceled,165.83,Switched to competitor
3154,1916,4,2024-01-15,2024-04-14,upgraded,49,
3155,1916,6,2024-04-14,2024-10-14,canceled,199,No longer needed
3156,1917,1,2025-10-09,2026-03-20,canceled,0,Poor support experience
3157,1918,1,2026-05-30,,active,0,
3158,1919,1,2024-06-14,2024-07-30,upgraded,0,
3159,1919,5,2024-07-30,2024-08-17,upgraded,40.83,
3160,1919,6,2024-08-17,2026-02-04,canceled,199,No longer needed
3161,1920,1,2024-06-06,2024-07-09,upgraded,0,
3162,1920,5,2024-07-09,2025-10-06,canceled,40.83,Poor support experience
3163,1921,2,2024-07-06,,active,15,
3164,1922,3,2024-03-09,,active,12.5,
3165,1923,1,2025-05-12,,active,0,
3166,1924,1,2024-08-13,,active,0,
3167,1925,1,2025-01-30,2026-01-20,canceled,0,No longer needed
3168,1926,1,2025-01-12,,active,0,
3169,1927,4,2025-08-06,2025-10-06,upgraded,49,
3170,1927,5,2025-10-06,2026-01-13,upgraded,40.83,
3171,1927,4,2026-01-13,,active,49,
3172,1928,4,2026-04-04,2026-05-26,upgraded,49,
3173,1928,3,2026-05-26,,active,12.5,
3174,1929,2,2025-09-29,2025-11-30,upgraded,15,
3175,1929,7,2025-11-30,2026-03-17,canceled,165.83,Switched to competitor
3176,1930,4,2025-09-27,,active,49,
3177,1931,1,2025-03-12,2025-04-06,upgraded,0,
3178,1931,4,2025-04-06,,active,49,
3179,1932,1,2025-04-16,2025-06-06,upgraded,0,
3180,1932,7,2025-06-06,2025-08-31,downgraded,165.83,
3181,1932,2,2025-08-31,,active,15,
3182,1933,1,2025-10-08,,active,0,
3183,1934,2,2024-02-01,,active,15,
3184,1935,1,2025-08-23,,active,0,
3185,1936,1,2025-05-06,2025-06-10,upgraded,0,
3186,1936,6,2025-06-10,2025-07-04,downgraded,199,
3187,1936,3,2025-07-04,2025-08-28,upgraded,12.5,
3188,1936,1,2025-08-28,2025-12-20,canceled,0,Too expensive
3189,1937,1,2025-02-14,2025-05-02,upgraded,0,
3190,1937,3,2025-05-02,2025-06-23,upgraded,12.5,
3191,1937,2,2025-06-23,2025-10-25,canceled,15,Too expensive
3192,1938,3,2025-12-08,2026-02-21,upgraded,12.5,
3193,1938,5,2026-02-21,,active,40.83,
3194,1939,4,2025-08-25,2026-06-21,canceled,49,Missing features
3195,1940,1,2024-05-20,,active,0,
3196,1941,1,2024-04-22,2024-05-29,upgraded,0,
3197,1941,6,2024-05-29,2024-06-24,downgraded,199,
3198,1941,5,2024-06-24,,active,40.83,
3199,1942,1,2024-10-23,2024-11-08,upgraded,0,
3200,1942,6,2024-11-08,2024-12-15,downgraded,199,
3201,1942,4,2024-12-15,2025-04-07,upgraded,49,
3202,1942,3,2025-04-07,2026-06-28,canceled,12.5,Too expensive
3203,1943,2,2025-11-04,,active,15,
3204,1944,1,2025-12-27,2026-01-15,upgraded,0,
3205,1944,4,2026-01-15,,active,49,
3206,1945,1,2024-09-05,,active,0,
3207,1946,2,2026-02-16,2026-04-08,upgraded,15,
3208,1946,7,2026-04-08,,active,165.83,
3209,1947,4,2026-01-10,,active,49,
3210,1948,2,2024-09-12,2024-11-07,upgraded,15,
3211,1948,3,2024-11-07,2024-11-23,upgraded,12.5,
3212,1948,1,2024-11-23,,active,0,
3213,1949,1,2025-05-05,2025-06-03,upgraded,0,
3214,1949,3,2025-06-03,2025-07-26,upgraded,12.5,
3215,1949,6,2025-07-26,2025-11-11,downgraded,199,
3216,1949,7,2025-11-11,2026-04-08,canceled,165.83,Budget cuts
3217,1950,1,2026-05-29,,active,0,
3218,1951,2,2026-01-10,2026-05-28,canceled,15,No longer needed
3219,1952,1,2026-01-21,,active,0,
3220,1953,1,2025-10-05,,active,0,
3221,1954,1,2024-09-24,2024-12-27,upgraded,0,
3222,1954,2,2024-12-27,,active,15,
3223,1955,1,2025-07-17,2025-09-22,canceled,0,Switched to competitor
3224,1956,2,2024-11-13,2026-05-25,canceled,15,Poor support experience
3225,1957,1,2025-05-31,,active,0,
3226,1958,1,2025-08-05,,active,0,
3227,1959,3,2026-06-29,,active,12.5,
3228,1960,2,2026-03-23,2026-06-21,upgraded,15,
3229,1960,1,2026-06-21,,active,0,
3230,1961,2,2024-07-04,,active,15,
3231,1962,2,2026-03-23,2026-05-03,upgraded,15,
3232,1962,1,2026-05-03,2026-06-06,upgraded,0,
3233,1962,3,2026-06-06,,active,12.5,
3234,1963,4,2024-01-23,2024-12-15,canceled,49,Budget cuts
3235,1964,4,2026-04-15,2026-06-30,upgraded,49,
3236,1965,1,2024-10-11,2024-11-22,upgraded,0,
3237,1965,6,2024-11-22,2025-02-17,downgraded,199,
3238,1965,1,2025-02-17,2025-11-23,canceled,0,No longer needed
3239,1966,1,2024-06-23,,active,0,
3240,1967,1,2026-03-29,2026-06-30,upgraded,0,
3241,1968,1,2024-02-23,2024-04-09,upgraded,0,
3242,1968,3,2024-04-09,,active,12.5,
3243,1969,2,2025-10-19,,active,15,
3244,1970,1,2024-02-21,2024-05-06,upgraded,0,
3245,1970,6,2024-05-06,2024-07-04,downgraded,199,
3246,1970,1,2024-07-04,,active,0,
3247,1971,1,2025-06-01,2025-07-05,upgraded,0,
3248,1971,4,2025-07-05,,active,49,
3249,1972,1,2024-10-15,,active,0,
3250,1973,3,2026-03-24,,active,12.5,
3251,1974,3,2025-12-05,2026-03-12,upgraded,12.5,
3252,1974,5,2026-03-12,2026-06-23,canceled,40.83,Budget cuts
3253,1975,2,2024-10-25,2024-12-19,upgraded,15,
3254,1975,6,2024-12-19,,active,199,
3255,1976,1,2024-07-01,2024-07-19,upgraded,0,
3256,1976,7,2024-07-19,2024-11-08,downgraded,165.83,
3257,1976,6,2024-11-08,,active,199,
3258,1977,4,2026-02-05,,active,49,
3259,1978,4,2024-06-29,,active,49,
3260,1979,2,2025-12-09,,active,15,
3261,1980,3,2025-05-26,,active,12.5,
3262,1981,1,2025-11-30,2026-03-23,upgraded,0,
3263,1981,3,2026-03-23,,active,12.5,
3264,1982,1,2025-12-19,,active,0,
3265,1983,1,2024-07-08,2024-10-31,upgraded,0,
3266,1983,2,2024-10-31,2025-01-17,upgraded,15,
3267,1983,7,2025-01-17,2026-01-07,canceled,165.83,Too expensive
3268,1984,2,2026-06-26,,active,15,
3269,1985,1,2025-08-29,2025-12-24,upgraded,0,
3270,1985,6,2025-12-24,2026-02-20,downgraded,199,
3271,1985,7,2026-02-20,,active,165.83,
3272,1986,1,2024-11-19,2025-02-11,upgraded,0,
3273,1986,6,2025-02-11,2025-05-07,downgraded,199,
3274,1986,2,2025-05-07,,active,15,
3275,1987,1,2026-04-26,,active,0,
3276,1988,1,2025-06-10,2025-07-18,upgraded,0,
3277,1988,2,2025-07-18,,active,15,
3278,1989,1,2024-10-06,,active,0,
3279,1990,2,2025-01-16,2025-03-15,upgraded,15,
3280,1990,6,2025-03-15,,active,199,
3281,1991,4,2025-05-26,,active,49,
3282,1992,1,2025-02-02,2025-04-11,upgraded,0,
3283,1992,6,2025-04-11,,active,199,
3284,1993,4,2025-05-24,2025-10-11,canceled,49,No longer needed
3285,1994,1,2026-06-10,2026-06-30,upgraded,0,
3286,1995,1,2025-09-17,,active,0,
3287,1996,2,2025-09-18,2025-10-21,upgraded,15,
3288,1996,7,2025-10-21,,active,165.83,
3289,1997,1,2025-04-27,2025-07-03,upgraded,0,
3290,1997,3,2025-07-03,,active,12.5,
3291,1998,1,2024-04-08,,active,0,
3292,1999,1,2026-01-25,2026-05-11,upgraded,0,
3293,1999,3,2026-05-11,,active,12.5,
3294,2000,1,2025-07-11,2025-11-24,canceled,0,Too expensive
3295,2001,1,2025-07-17,2026-03-20,canceled,0,No longer needed
3296,2002,1,2024-03-04,,active,0,
3297,2003,1,2026-05-14,2026-06-27,canceled,0,Switched to competitor
3298,2004,1,2026-02-03,,active,0,
3299,2005,1,2024-04-17,2024-08-01,upgraded,0,
3300,2005,3,2024-08-01,,active,12.5,
3301,2006,1,2024-07-24,,active,0,
3302,2007,1,2026-01-24,2026-04-04,canceled,0,No longer needed
3303,2008,1,2025-01-29,2026-03-08,canceled,0,Budget cuts
3304,2009,1,2024-04-12,,active,0,
3305,2010,2,2025-12-12,,active,15,
3306,2011,1,2026-01-22,2026-04-11,upgraded,0,
3307,2011,7,2026-04-11,,active,165.83,
3308,2012,3,2025-09-18,2026-01-10,upgraded,12.5,
3309,2012,7,2026-01-10,2026-02-23,downgraded,165.83,
3310,2012,3,2026-02-23,2026-04-18,canceled,12.5,Too expensive
3311,2013,1,2024-12-17,2025-03-28,upgraded,0,
3312,2013,3,2025-03-28,2025-07-08,upgraded,12.5,
3313,2013,2,2025-07-08,,active,15,
3314,2014,3,2026-06-01,,active,12.5,
3315,2015,1,2025-08-10,,active,0,
3316,2016,4,2025-12-03,,active,49,
3317,2017,2,2024-04-25,,active,15,
3318,2018,1,2026-04-07,,active,0,
3319,2019,3,2025-11-09,2025-12-31,canceled,12.5,Budget cuts
3320,2020,1,2025-04-14,2025-08-05,upgraded,0,
3321,2020,4,2025-08-05,2025-11-30,upgraded,49,
3322,2020,2,2025-11-30,,active,15,
3323,2021,1,2025-01-02,,active,0,
3324,2022,1,2025-11-13,2026-02-22,upgraded,0,
3325,2022,5,2026-02-22,2026-06-23,canceled,40.83,Poor support experience
3326,2023,1,2026-06-05,,active,0,
3327,2024,2,2026-01-07,,active,15,
3328,2025,1,2024-10-26,2026-01-10,canceled,0,Budget cuts
3329,2026,3,2024-02-23,2024-06-13,upgraded,12.5,
3330,2026,6,2024-06-13,2024-06-30,downgraded,199,
3331,2026,2,2024-06-30,,active,15,
3332,2027,2,2024-04-25,2024-06-03,upgraded,15,
3333,2027,7,2024-06-03,,active,165.83,
3334,2028,3,2025-09-07,,active,12.5,
3335,2029,1,2024-11-04,,active,0,
3336,2030,2,2024-05-20,2024-09-02,upgraded,15,
3337,2030,1,2024-09-02,,active,0,
3338,2031,2,2025-10-12,2026-05-11,canceled,15,No longer needed
3339,2032,1,2025-12-02,2026-01-12,canceled,0,Budget cuts
3340,2033,3,2024-01-07,,active,12.5,
3341,2034,4,2024-01-04,2024-02-04,upgraded,49,
3342,2034,3,2024-02-04,2024-03-11,upgraded,12.5,
3343,2034,5,2024-03-11,,active,40.83,
3344,2035,1,2025-05-21,2025-09-08,upgraded,0,
3345,2035,7,2025-09-08,2025-12-23,downgraded,165.83,
3346,2035,6,2025-12-23,2026-03-30,downgraded,199,
3347,2035,7,2026-03-30,2026-05-28,canceled,165.83,No longer needed
3348,2036,2,2024-11-28,2025-03-12,upgraded,15,
3349,2036,6,2025-03-12,,active,199,
3350,2037,1,2025-05-29,2025-09-25,upgraded,0,
3351,2037,4,2025-09-25,2026-02-08,canceled,49,Missing features
3352,2038,1,2024-11-11,2025-01-30,upgraded,0,
3353,2038,5,2025-01-30,2025-05-16,upgraded,40.83,
3354,2038,1,2025-05-16,,active,0,
3355,2039,4,2025-03-24,,active,49,
3356,2040,1,2024-11-03,2024-12-01,upgraded,0,
3357,2040,2,2024-12-01,2025-03-17,upgraded,15,
3358,2040,5,2025-03-17,2025-06-21,upgraded,40.83,
3359,2040,4,2025-06-21,,active,49,
3360,2041,4,2025-06-06,2025-07-21,upgraded,49,
3361,2041,1,2025-07-21,2026-05-26,canceled,0,Switched to competitor
3362,2042,2,2026-04-25,,active,15,
3363,2043,1,2024-03-10,2024-06-14,upgraded,0,
3364,2043,7,2024-06-14,,active,165.83,
3365,2044,1,2024-11-16,2026-06-13,canceled,0,Missing features
3366,2045,2,2026-04-11,,active,15,
3367,2046,3,2026-06-09,2026-06-30,upgraded,12.5,
3368,2047,2,2024-08-17,2024-11-11,upgraded,15,
3369,2047,1,2024-11-11,2025-04-21,canceled,0,No longer needed
3370,2048,4,2025-09-16,,active,49,
3371,2049,4,2025-08-14,,active,49,
3372,2050,1,2025-11-10,2026-02-26,upgraded,0,
3373,2050,6,2026-02-26,2026-05-24,canceled,199,No longer needed
3374,2051,4,2026-01-11,2026-04-02,upgraded,49,
3375,2051,6,2026-04-02,2026-04-22,canceled,199,No longer needed
3376,2052,2,2026-02-11,,active,15,
3377,2053,1,2026-01-18,,active,0,
3378,2054,1,2025-10-16,2025-11-10,upgraded,0,
3379,2054,7,2025-11-10,,active,165.83,
3380,2055,4,2026-04-10,,active,49,
3381,2056,1,2024-03-25,2024-05-01,upgraded,0,
3382,2056,6,2024-05-01,2024-06-23,downgraded,199,
3383,2056,7,2024-06-23,,active,165.83,
3384,2057,4,2024-09-08,2024-12-17,upgraded,49,
3385,2057,5,2024-12-17,2025-03-11,upgraded,40.83,
3386,2057,7,2025-03-11,,active,165.83,
3387,2058,4,2025-11-03,,active,49,
3388,2059,2,2024-05-31,2026-05-11,canceled,15,Budget cuts
3389,2060,1,2025-07-05,,active,0,
3390,2061,2,2026-02-03,2026-04-26,canceled,15,Missing features
3391,2062,1,2024-11-10,2026-06-21,canceled,0,Too expensive
3392,2063,2,2026-05-26,,active,15,
3393,2064,2,2024-12-17,2025-03-20,upgraded,15,
3394,2064,4,2025-03-20,,active,49,
3395,2065,2,2026-01-07,,active,15,
3396,2066,4,2024-11-25,2025-02-18,upgraded,49,
3397,2066,7,2025-02-18,2025-05-17,downgraded,165.83,
3398,2066,4,2025-05-17,,active,49,
3399,2067,1,2026-04-20,,active,0,
3400,2068,2,2025-02-06,2026-02-28,canceled,15,Too expensive
3401,2069,3,2026-05-25,,active,12.5,
3402,2070,1,2024-03-25,2024-07-13,upgraded,0,
3403,2070,5,2024-07-13,2024-07-30,upgraded,40.83,
3404,2070,3,2024-07-30,,active,12.5,
3405,2071,1,2025-10-11,2026-01-01,upgraded,0,
3406,2071,5,2026-01-01,,active,40.83,
3407,2072,1,2024-02-08,2024-05-30,upgraded,0,
3408,2072,4,2024-05-30,,active,49,
3409,2073,2,2025-03-08,,active,15,
3410,2074,3,2025-08-29,2025-09-17,upgraded,12.5,
3411,2074,5,2025-09-17,,active,40.83,
3412,2075,1,2025-10-03,2025-12-01,canceled,0,Budget cuts
3413,2076,2,2026-06-11,,active,15,
3414,2077,1,2026-05-16,2026-06-30,upgraded,0,
3415,2078,1,2026-02-14,2026-05-05,canceled,0,Switched to competitor
3416,2079,2,2024-03-07,,active,15,
3417,2080,1,2025-02-18,,active,0,
3418,2081,1,2024-12-23,,active,0,
3419,2082,1,2024-02-10,,active,0,
3420,2083,2,2025-04-17,,active,15,
3421,2084,1,2025-08-01,2025-08-21,upgraded,0,
3422,2084,3,2025-08-21,2025-10-17,upgraded,12.5,
3423,2084,6,2025-10-17,,active,199,
3424,2085,1,2024-11-12,2025-07-21,canceled,0,Too expensive
3425,2086,1,2024-06-03,2024-08-06,upgraded,0,
3426,2086,5,2024-08-06,2024-09-22,upgraded,40.83,
3427,2086,3,2024-09-22,,active,12.5,
3428,2087,1,2024-07-08,2026-04-15,canceled,0,Budget cuts
3429,2088,3,2024-02-22,2024-05-06,upgraded,12.5,
3430,2088,6,2024-05-06,2024-09-02,downgraded,199,
3431,2088,2,2024-09-02,2024-12-23,upgraded,15,
3432,2088,1,2024-12-23,,active,0,
3433,2089,1,2025-02-12,,active,0,
3434,2090,2,2026-04-01,,active,15,
3435,2091,1,2025-05-02,,active,0,
3436,2092,2,2024-08-09,,active,15,
3437,2093,2,2026-04-12,,active,15,
3438,2094,1,2026-04-03,2026-05-14,upgraded,0,
3439,2094,4,2026-05-14,2026-06-30,upgraded,49,
3440,2095,1,2024-06-20,2024-07-29,upgraded,0,
3441,2095,2,2024-07-29,2024-10-07,upgraded,15,
3442,2095,3,2024-10-07,2024-11-24,upgraded,12.5,
3443,2095,1,2024-11-24,,active,0,
3444,2096,1,2024-10-27,,active,0,
3445,2097,3,2024-10-03,2025-06-04,canceled,12.5,No longer needed
3446,2098,2,2026-06-23,,active,15,
3447,2099,1,2025-04-26,,active,0,
3448,2100,2,2025-08-21,2025-12-07,upgraded,15,
3449,2100,6,2025-12-07,2025-12-28,downgraded,199,
3450,2100,1,2025-12-28,,active,0,
3451,2101,1,2026-05-11,2026-06-27,upgraded,0,
3452,2101,7,2026-06-27,,active,165.83,
3453,2102,2,2024-09-18,2025-06-03,canceled,15,Missing features
3454,2103,2,2024-01-10,2024-04-02,upgraded,15,
3455,2103,7,2024-04-02,,active,165.83,
3456,2104,1,2025-08-08,,active,0,
3457,2105,4,2026-04-23,,active,49,
3458,2106,4,2024-10-02,2024-10-18,upgraded,49,
3459,2106,2,2024-10-18,2025-02-18,canceled,15,Poor support experience
3460,2107,1,2024-10-07,2025-01-10,upgraded,0,
3461,2107,4,2025-01-10,,active,49,
3462,2108,2,2025-01-02,,active,15,
3463,2109,2,2026-03-23,,active,15,
3464,2110,2,2026-02-25,,active,15,
3465,2111,2,2026-04-20,,active,15,
3466,2112,2,2026-01-27,,active,15,
3467,2113,2,2025-05-06,2025-07-19,upgraded,15,
3468,2113,5,2025-07-19,2026-01-03,canceled,40.83,Too expensive
3469,2114,1,2024-09-12,2024-12-16,upgraded,0,
3470,2114,6,2024-12-16,2026-03-19,canceled,199,Poor support experience
3471,2115,1,2024-04-04,2024-05-22,upgraded,0,
3472,2115,6,2024-05-22,2026-01-01,canceled,199,Missing features
3473,2116,2,2024-01-19,2024-03-02,upgraded,15,
3474,2116,5,2024-03-02,,active,40.83,
3475,2117,2,2024-01-31,2024-05-11,upgraded,15,
3476,2117,6,2024-05-11,2024-06-22,downgraded,199,
3477,2117,5,2024-06-22,2025-07-28,canceled,40.83,Too expensive
3478,2118,1,2025-03-28,,active,0,
3479,2119,3,2024-04-03,2024-06-10,upgraded,12.5,
3480,2119,7,2024-06-10,2024-10-05,downgraded,165.83,
3481,2119,3,2024-10-05,2024-11-24,canceled,12.5,Missing features
3482,2120,1,2024-05-24,,active,0,
3483,2121,4,2025-10-14,2025-12-19,upgraded,49,
3484,2121,5,2025-12-19,,active,40.83,
3485,2122,1,2024-06-12,,active,0,
3486,2123,1,2024-12-20,,active,0,
3487,2124,3,2024-02-26,2024-05-19,upgraded,12.5,
3488,2124,4,2024-05-19,2026-01-26,canceled,49,Switched to competitor
3489,2125,2,2026-01-10,,active,15,
3490,2126,1,2024-05-08,,active,0,
3491,2127,4,2026-04-14,2026-05-24,canceled,49,Switched to competitor
3492,2128,2,2025-03-26,,active,15,
3493,2129,1,2024-01-08,,active,0,
3494,2130,1,2024-08-28,2024-10-14,upgraded,0,
3495,2130,5,2024-10-14,,active,40.83,
3496,2131,1,2026-04-25,,active,0,
3497,2132,1,2024-06-05,2024-08-12,upgraded,0,
3498,2132,4,2024-08-12,,active,49,
3499,2133,2,2025-06-06,,active,15,
3500,2134,1,2025-01-05,2025-04-28,canceled,0,Too expensive
3501,2135,2,2024-08-28,2024-11-10,upgraded,15,
3502,2135,7,2024-11-10,,active,165.83,
3503,2136,1,2024-06-03,2024-07-09,upgraded,0,
3504,2136,4,2024-07-09,,active,49,
3505,2137,3,2024-01-18,,active,12.5,
3506,2138,1,2026-03-03,2026-04-13,upgraded,0,
3507,2138,3,2026-04-13,2026-06-30,upgraded,12.5,
3508,2139,1,2024-12-11,2025-03-12,upgraded,0,
3509,2139,7,2025-03-12,,active,165.83,
3510,2140,1,2026-03-31,2026-06-28,upgraded,0,
3511,2140,2,2026-06-28,,active,15,
3512,2141,1,2024-07-05,,active,0,
3513,2142,4,2025-12-26,,active,49,
3514,2143,4,2025-12-31,2026-03-08,upgraded,49,
3515,2143,2,2026-03-08,,active,15,
3516,2144,1,2025-07-17,2025-10-13,upgraded,0,
3517,2144,5,2025-10-13,2026-03-02,canceled,40.83,Poor support experience
3518,2145,1,2025-05-01,,active,0,
3519,2146,1,2024-02-16,2024-06-11,upgraded,0,
3520,2146,2,2024-06-11,2024-10-08,upgraded,15,
3521,2146,5,2024-10-08,2024-10-25,upgraded,40.83,
3522,2146,4,2024-10-25,,active,49,
3523,2147,4,2026-01-09,,active,49,
3524,2148,2,2025-10-05,2026-01-09,upgraded,15,
3525,2148,7,2026-01-09,2026-04-12,canceled,165.83,Switched to competitor
3526,2149,3,2025-07-25,2025-11-08,upgraded,12.5,
3527,2149,2,2025-11-08,2026-01-17,upgraded,15,
3528,2149,7,2026-01-17,,active,165.83,
3529,2150,1,2024-04-24,2025-01-08,canceled,0,Poor support experience
3530,2151,1,2024-07-26,2025-07-14,canceled,0,Missing features
3531,2152,1,2026-05-07,2026-06-30,upgraded,0,
3532,2153,1,2024-01-16,,active,0,
3533,2154,1,2025-11-16,,active,0,
3534,2155,4,2025-08-22,2025-11-01,upgraded,49,
3535,2155,1,2025-11-01,,active,0,
3536,2156,3,2025-02-02,,active,12.5,
3537,2157,1,2024-04-01,2024-05-31,upgraded,0,
3538,2157,2,2024-05-31,2024-09-27,upgraded,15,
3539,2157,4,2024-09-27,,active,49,
3540,2158,1,2024-08-10,2025-07-27,canceled,0,Too expensive
3541,2159,1,2025-09-26,,active,0,
3542,2160,2,2024-04-19,2024-06-22,upgraded,15,
3543,2160,3,2024-06-22,2024-10-17,upgraded,12.5,
3544,2160,5,2024-10-17,,active,40.83,
3545,2161,1,2024-03-13,,active,0,
3546,2162,1,2025-11-14,,active,0,
3547,2163,1,2025-05-25,2025-07-02,upgraded,0,
3548,2163,6,2025-07-02,2025-10-12,downgraded,199,
3549,2163,3,2025-10-12,2025-10-31,upgraded,12.5,
3550,2163,6,2025-10-31,,active,199,
3551,2164,1,2025-07-19,2026-01-24,canceled,0,Switched to competitor
3552,2165,1,2026-04-06,,active,0,
3553,2166,4,2026-05-24,2026-06-15,upgraded,49,
3554,2166,2,2026-06-15,,active,15,
3555,2167,1,2026-03-16,,active,0,
3556,2168,2,2024-03-07,2024-04-01,upgraded,15,
3557,2168,4,2024-04-01,2024-08-17,canceled,49,Switched to competitor
3558,2169,1,2025-06-28,2025-10-14,upgraded,0,
3559,2169,5,2025-10-14,,active,40.83,
3560,2170,2,2026-03-05,2026-05-29,upgraded,15,
3561,2170,6,2026-05-29,2026-06-30,downgraded,199,
3562,2171,1,2024-02-21,2024-03-15,upgraded,0,
3563,2171,5,2024-03-15,2024-06-19,upgraded,40.83,
3564,2171,1,2024-06-19,,active,0,
3565,2172,1,2025-07-22,,active,0,
3566,2173,1,2024-05-27,,active,0,
3567,2174,1,2025-03-03,2025-05-08,upgraded,0,
3568,2174,2,2025-05-08,,active,15,
3569,2175,1,2025-11-18,2025-12-14,canceled,0,Missing features
3570,2176,2,2026-03-09,2026-05-24,upgraded,15,
3571,2176,3,2026-05-24,,active,12.5,
3572,2177,1,2024-07-23,2024-08-10,upgraded,0,
3573,2177,2,2024-08-10,2024-10-01,upgraded,15,
3574,2177,6,2024-10-01,,active,199,
3575,2178,1,2024-07-15,,active,0,
3576,2179,2,2024-09-17,,active,15,
3577,2180,3,2024-08-03,2024-11-03,upgraded,12.5,
3578,2180,5,2024-11-03,,active,40.83,
3579,2181,1,2024-04-15,,active,0,
3580,2182,1,2025-03-09,2025-05-06,upgraded,0,
3581,2182,2,2025-05-06,2025-06-02,upgraded,15,
3582,2182,6,2025-06-02,,active,199,
3583,2183,2,2024-08-26,2024-11-22,upgraded,15,
3584,2183,4,2024-11-22,2025-02-01,upgraded,49,
3585,2183,1,2025-02-01,,active,0,
3586,2184,2,2024-01-31,2024-03-02,canceled,15,Budget cuts
3587,2185,1,2025-11-25,2026-02-24,upgraded,0,
3588,2185,7,2026-02-24,2026-06-09,downgraded,165.83,
3589,2185,1,2026-06-09,2026-06-30,upgraded,0,
3590,2186,4,2026-04-05,2026-06-05,upgraded,49,
3591,2186,1,2026-06-05,2026-06-30,upgraded,0,
3592,2187,1,2024-07-22,2026-04-08,canceled,0,Missing features
3593,2188,1,2024-06-12,,active,0,
3594,2189,1,2024-09-23,,active,0,
3595,2190,1,2024-05-10,2024-08-31,upgraded,0,
3596,2190,6,2024-08-31,2024-09-20,downgraded,199,
3597,2190,4,2024-09-20,,active,49,
3598,2191,3,2024-12-22,,active,12.5,
3599,2192,4,2025-02-08,,active,49,
3600,2193,2,2025-09-30,,active,15,
3601,2194,1,2026-02-05,,active,0,
3602,2195,1,2026-05-12,2026-06-19,upgraded,0,
3603,2195,7,2026-06-19,2026-06-30,downgraded,165.83,
3604,2196,4,2024-02-03,2024-10-15,canceled,49,Too expensive
3605,2197,4,2024-06-26,2024-08-27,upgraded,49,
3606,2197,7,2024-08-27,,active,165.83,
3607,2198,1,2025-09-25,2026-05-23,canceled,0,Too expensive
3608,2199,3,2025-05-31,2025-08-21,canceled,12.5,Budget cuts
3609,2200,2,2026-05-20,2026-06-30,upgraded,15,
